Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalLuasArea,UsiaRumah,TotalKamarMandi,AreaRatio
730,30,4,52.0,6240,1,3,3,0,4,0,9,2,2,0,0,4,5,1925,1950,1,1,8,8,1,0.0,3,4,1,3,3,3,1,152,5,0,628,780,1,4,1,0,848,0,360,1208,0,0,1,0,2,1,3,5,6,0,2,5,1962.0,2,2,539,4,4,2,0,23,112,0,0,0,0,1,2009,8,4,103000,1628,84,1,0.1935897435897436
731,120,3,39.0,5389,1,0,3,0,4,0,22,2,2,4,2,8,5,1995,1996,1,1,5,5,1,0.0,2,4,2,2,3,3,2,1180,5,0,415,1595,1,0,1,4,1616,0,0,1616,1,0,2,0,2,1,2,5,6,1,4,1,1995.0,1,2,608,4,4,2,237,152,0,0,0,0,0,3,2010,8,4,236500,3211,15,3,0.299870105771015
732,80,3,73.0,9590,1,0,3,0,0,0,23,2,2,0,7,7,5,2003,2003,1,1,12,13,1,442.0,2,4,2,0,3,0,2,786,5,0,82,868,1,0,1,4,1146,0,0,1146,1,0,2,0,3,1,2,6,6,1,2,1,2003.0,0,2,438,4,4,2,160,22,0,0,0,0,0,5,2007,8,4,187500,2014,4,3,0.11949947862356622
733,60,3,75.0,11404,1,0,3,0,4,0,5,2,2,0,5,7,5,1998,1999,1,1,12,13,1,202.0,2,4,2,2,3,0,0,252,5,0,901,1153,1,0,1,4,1153,878,0,2031,0,0,2,1,3,1,2,8,6,1,4,1,1998.0,0,2,541,4,4,2,192,84,0,0,0,0,0,7,2008,8,4,222500,3184,10,3,0.17809540512101016
734,20,3,80.0,10000,1,3,3,0,0,0,19,1,2,0,2,5,6,1961,1983,3,1,6,6,1,0.0,3,4,1,3,3,3,1,594,5,0,270,864,1,0,1,4,1144,0,0,1144,1,0,1,0,3,1,3,6,6,1,4,1,1961.0,1,1,264,4,4,2,165,0,0,0,0,0,400,3,2009,8,4,131400,2008,48,2,0.1144
735,20,3,69.0,8978,1,0,3,0,0,0,19,2,2,0,2,5,5,1968,1968,1,1,9,10,1,0.0,3,4,2,3,3,3,5,0,5,0,948,948,1,4,1,4,948,0,0,948,0,0,1,0,3,1,3,6,6,0,2,1,1968.0,2,1,300,4,4,2,147,0,0,0,0,0,0,5,2007,8,3,108000,1896,39,1,0.10559144575629316
736,75,4,60.0,10800,1,3,3,0,4,0,17,2,2,0,4,7,7,1914,1970,1,1,13,14,1,0.0,3,4,0,2,3,2,4,390,5,0,490,880,2,1,0,4,880,888,0,1768,0,0,1,1,2,1,3,6,6,2,4,5,1914.0,2,2,320,4,4,0,0,341,0,0,0,0,0,10,2006,8,4,163000,2648,92,2,0.1637037037037037
737,90,3,60.0,8544,1,3,3,0,4,0,12,2,2,2,2,3,4,1950,1950,1,1,11,11,1,0.0,3,4,1,3,3,3,5,0,5,0,0,0,1,2,0,1,1040,0,0,1040,0,0,2,0,2,2,3,6,6,0,2,5,1949.0,2,2,400,4,4,2,0,0,0,0,0,0,0,7,2006,8,4,93500,1040,56,2,0.12172284644194757
738,60,3,72.0,10463,1,0,1,0,1,0,8,2,2,0,5,8,5,2005,2005,1,1,12,13,1,0.0,2,4,2,2,3,3,5,0,5,0,893,893,1,0,1,4,901,900,0,1801,0,0,2,1,3,1,2,8,6,1,2,1,2005.0,0,3,800,4,4,2,0,116,0,0,0,0,0,6,2006,8,4,239900,2694,1,3,0.17213036414030392
739,90,3,60.0,10800,1,3,3,0,4,0,7,2,2,2,2,5,5,1987,1988,1,1,9,10,1,0.0,3,4,1,2,1,1,2,1200,5,0,0,1200,1,4,1,4,1200,0,0,1200,3,0,3,0,3,1,3,5,6,0,2,1,1980.0,2,0,0,4,4,2,120,0,0,0,0,0,0,3,2009,8,2,179000,2400,22,6,0.1111111111111111
740,60,3,65.0,9313,1,0,3,0,4,0,5,2,2,0,5,7,5,2004,2004,1,1,12,13,1,0.0,2,4,2,2,3,3,5,0,5,0,864,864,1,0,1,4,864,864,0,1728,0,0,2,1,3,1,2,7,6,0,2,1,2004.0,1,2,572,4,4,2,187,56,0,0,0,0,0,4,2009,8,4,190000,2592,5,3,0.18554708472028347
741,70,4,60.0,9600,1,3,3,0,4,0,17,2,2,0,5,5,7,1910,2002,1,1,13,15,1,0.0,3,2,0,1,0,3,5,0,5,0,264,264,1,0,1,4,768,664,0,1432,0,0,2,0,2,1,3,7,6,0,2,5,1910.0,2,2,360,4,2,2,270,0,112,0,0,0,0,5,2007,8,0,132000,1696,97,2,0.14916666666666667
742,20,3,65.0,6768,1,0,3,0,4,0,19,1,2,0,2,6,8,1961,1996,3,1,6,6,1,0.0,3,2,1,3,3,2,2,832,5,0,80,912,1,2,1,4,912,0,0,912,1,1,1,0,3,1,2,5,6,0,2,5,1962.0,2,1,288,4,4,2,168,0,0,0,0,0,0,5,2008,8,4,142000,1824,47,3,0.1347517730496454
743,20,3,65.0,8450,1,3,3,0,4,0,20,2,2,0,2,7,5,2000,2001,1,1,12,13,1,108.0,3,4,2,2,3,3,5,0,5,0,1349,1349,1,0,1,4,1349,0,0,1349,0,0,2,0,3,1,3,6,6,0,2,1,2000.0,2,2,539,4,4,2,120,55,0,0,0,0,0,12,2007,8,4,179000,2698,7,2,0.15964497041420117
744,80,3,70.0,12886,1,0,3,0,4,0,19,2,2,0,7,5,6,1963,1999,1,1,6,6,1,0.0,3,4,1,2,3,0,0,444,5,0,76,520,1,0,1,4,1464,0,0,1464,0,1,2,0,3,1,3,6,3,1,4,1,1997.0,1,2,480,4,4,2,302,0,0,0,100,0,0,10,2009,8,4,175000,1984,46,3,0.11361167158156138
745,120,3,41.0,5395,1,0,1,0,4,0,22,2,2,4,2,8,5,1993,1993,1,1,6,6,1,0.0,2,4,2,2,3,3,2,733,5,0,604,1337,1,2,1,4,1337,0,0,1337,1,0,2,0,2,1,2,5,6,1,4,1,1993.0,1,2,462,4,4,2,96,0,70,168,0,0,0,10,2008,8,4,180000,2674,15,3,0.24782205746061167
746,60,3,69.0,8963,1,0,3,0,4,0,14,2,2,0,5,8,9,1976,1996,3,1,12,13,1,289.0,0,2,1,3,1,3,2,575,0,80,487,1142,1,0,1,4,1175,1540,0,2715,0,1,3,1,4,1,2,11,6,2,4,3,1994.0,0,2,831,4,4,2,0,204,0,0,0,0,0,7,2008,8,4,299800,3857,32,5,0.30291197143813453
747,60,3,69.0,8795,1,0,3,0,4,0,8,2,2,0,5,7,5,2000,2000,1,1,12,13,1,0.0,2,4,2,2,3,3,2,300,5,0,652,952,1,0,1,4,980,1276,0,2256,0,0,2,1,4,1,2,8,6,1,4,3,2000.0,0,2,554,4,4,2,224,54,0,0,0,0,0,4,2009,8,4,236000,3208,9,3,0.2565093803297328
748,70,4,65.0,11700,1,0,3,0,0,0,17,2,2,0,5,7,7,1880,2003,4,1,11,12,1,0.0,2,4,4,3,0,3,5,0,5,0,1240,1240,2,4,0,4,1320,1320,0,2640,0,0,1,1,4,1,2,8,6,1,2,5,1950.0,2,4,864,4,4,0,181,0,386,0,0,0,0,5,2009,8,4,265979,3880,129,2,0.22564102564102564
749,20,3,59.0,10593,1,0,3,0,4,0,15,2,2,0,2,7,5,1996,1996,3,1,12,13,1,338.0,2,4,2,2,3,3,2,919,5,0,801,1720,1,0,1,4,1720,0,0,1720,1,0,2,0,3,1,2,7,6,1,4,1,1996.0,0,2,527,4,4,2,240,56,154,0,0,0,0,3,2010,8,4,260400,3440,14,3,0.16237137732464835
750,50,3,50.0,8405,1,3,3,0,4,0,7,2,2,0,0,4,3,1945,1950,1,1,14,15,1,0.0,3,4,3,3,3,3,5,0,5,0,0,0,5,4,0,1,1088,441,0,1529,0,0,2,0,4,1,3,9,4,0,2,5,1945.0,2,1,240,4,4,0,92,0,185,0,0,0,0,4,2009,8,4,98000,1529,64,2,0.18191552647233789
751,50,4,55.0,8800,1,3,3,0,0,0,17,2,2,0,0,4,7,1910,2004,1,1,13,14,1,0.0,3,4,0,3,0,3,5,0,5,0,576,576,1,2,1,4,792,348,0,1140,0,0,1,0,3,1,3,7,3,0,2,1,1980.0,2,0,0,4,4,0,0,160,0,0,0,0,0,6,2010,8,4,96500,1716,100,1,0.12954545454545455
752,60,3,69.0,7750,1,3,3,0,4,0,8,6,2,0,5,7,5,2003,2003,1,1,12,13,1,0.0,2,4,2,2,3,3,5,0,5,0,660,660,1,0,1,4,660,660,0,1320,0,0,2,1,3,1,2,6,6,0,2,1,2003.0,0,2,400,4,4,2,0,48,0,0,0,0,0,8,2007,8,4,162000,1980,4,3,0.1703225806451613
753,20,3,79.0,9236,1,0,3,0,4,0,5,2,2,0,2,6,5,1997,1997,1,1,12,13,1,0.0,3,2,2,2,3,1,2,1200,5,0,279,1479,1,0,1,4,1494,0,0,1494,1,0,2,0,3,1,2,6,6,0,2,1,1997.0,1,2,576,4,4,2,168,27,0,0,0,0,0,7,2006,8,4,217000,2973,9,3,0.1617583369423993
754,60,3,80.0,10240,1,3,3,0,4,0,16,2,2,0,5,8,5,2005,2005,1,1,12,13,1,178.0,2,4,2,2,3,2,5,0,5,0,1030,1030,1,2,1,4,1038,1060,0,2098,0,0,2,1,3,1,0,8,6,1,2,1,2005.0,1,3,878,4,4,2,192,52,0,0,0,0,0,3,2006,8,4,275500,3128,1,3,0.2048828125
755,20,3,61.0,7930,1,3,3,0,4,0,12,2,2,0,2,6,8,1969,2005,1,1,9,10,1,0.0,3,4,1,3,3,3,2,439,3,472,115,1026,1,2,1,4,1026,0,0,1026,1,0,1,0,3,1,2,5,6,0,2,5,1969.0,1,2,440,4,4,2,171,48,0,0,0,0,0,7,2009,8,4,156000,2052,40,2,0.12938209331651954
756,160,1,34.0,3230,1,3,3,0,4,0,21,2,2,4,5,6,5,1999,1999,1,1,8,8,1,894.0,3,4,2,2,3,3,2,381,5,0,348,729,1,2,1,4,742,729,0,1471,0,0,2,1,3,1,3,6,6,0,2,5,1999.0,2,2,440,4,4,2,0,24,0,0,0,0,0,3,2009,8,4,172500,2200,10,3,0.45541795665634677
757,60,3,68.0,10769,1,0,3,0,4,0,5,2,2,0,5,8,5,2007,2007,1,1,12,13,1,0.0,2,4,2,2,3,0,2,20,5,0,846,866,1,0,1,4,866,902,0,1768,0,0,2,1,3,1,2,7,6,0,2,1,2007.0,1,2,578,4,4,2,144,105,0,0,0,0,0,4,2009,8,4,212000,2634,2,3,0.1641749466059987
758,60,3,69.0,11616,1,0,3,0,1,0,19,2,2,0,5,6,5,1978,1978,3,1,6,6,0,328.0,3,4,1,3,3,2,4,438,5,0,234,672,1,4,1,4,672,714,0,1386,0,0,2,1,3,1,3,6,6,1,4,1,1978.0,0,2,440,4,4,2,335,0,0,0,0,0,0,4,2010,8,0,158900,2058,32,3,0.11931818181818182
759,160,1,24.0,2280,1,3,3,0,4,0,21,2,2,3,5,7,5,1999,1999,1,1,8,8,1,360.0,3,4,2,2,3,3,0,549,5,0,195,744,1,2,1,4,757,744,0,1501,0,0,2,1,3,1,3,6,6,0,2,5,1999.0,2,2,440,4,4,2,0,0,0,0,0,0,0,8,2008,8,4,179400,2245,9,3,0.6583333333333333
760,60,3,65.0,12257,1,0,3,0,4,0,15,2,2,0,5,8,5,1995,1995,1,1,12,13,1,513.0,2,4,2,2,3,0,3,56,0,64,1198,1318,1,0,1,4,1328,1203,0,2531,0,0,2,1,4,1,2,9,6,1,4,1,1995.0,1,3,752,4,4,2,222,98,0,0,0,0,0,11,2007,8,4,290000,3849,12,3,0.20649424818471077
761,20,3,70.0,9100,1,3,3,0,4,0,12,2,2,0,2,6,6,1959,1959,3,1,13,14,1,0.0,3,4,1,3,3,3,4,612,5,0,252,864,1,0,1,4,864,0,0,864,0,0,1,0,2,1,3,5,6,0,2,5,2008.0,2,1,300,0,0,2,0,0,0,0,0,0,450,10,2009,8,4,127500,1728,50,1,0.09494505494505495
762,30,4,60.0,6911,1,3,3,0,2,0,3,1,2,0,2,5,5,1924,1950,1,1,13,14,1,0.0,3,4,2,3,3,2,3,405,5,0,740,1145,1,4,1,4,1301,0,0,1301,0,0,1,0,2,1,1,5,2,0,2,5,1965.0,2,2,440,4,4,2,0,0,0,0,0,0,0,10,2009,8,4,100000,2446,85,1,0.18825061496165532
763,60,1,72.0,8640,1,3,3,0,4,0,21,2,2,0,5,7,5,2009,2009,1,1,12,13,1,0.0,3,4,2,2,3,2,2,24,5,0,732,756,1,0,1,4,764,783,0,1547,0,0,2,1,3,1,2,7,6,0,2,1,2009.0,2,2,614,4,4,2,169,45,0,0,0,0,0,6,2010,2,4,215200,2303,1,3,0.17905092592592592
764,60,3,82.0,9430,1,3,3,0,4,0,15,2,2,0,5,8,5,1999,1999,1,1,12,13,1,673.0,2,4,2,2,3,2,2,1163,5,0,89,1252,1,0,1,4,1268,1097,0,2365,1,0,2,1,3,1,2,8,6,1,2,1,1999.0,1,3,856,4,4,2,0,128,0,0,180,0,0,7,2009,8,4,337000,3617,10,4,0.2507953340402969
765,120,3,30.0,9549,1,0,3,0,1,0,24,2,2,4,2,8,5,1995,1996,3,1,3,3,1,0.0,2,2,2,2,1,0,3,437,2,1057,0,1494,1,0,1,4,1494,0,0,1494,1,0,1,1,2,1,0,6,6,1,2,1,1995.0,0,2,481,4,4,2,0,30,0,0,216,0,0,4,2006,8,4,270000,2988,11,3,0.15645617342130066
766,20,3,75.0,14587,1,0,3,0,4,0,21,2,2,0,2,9,5,2008,2008,1,1,12,13,2,284.0,2,4,2,2,3,3,5,0,5,0,1498,1498,1,0,1,4,1506,0,0,1506,0,0,2,0,2,1,0,6,6,1,2,1,2008.0,0,2,592,4,4,2,0,174,0,0,0,0,0,8,2008,6,5,264132,3004,0,2,0.10324261328580242
767,60,3,80.0,10421,1,3,3,0,4,0,14,2,2,0,5,7,5,1988,1988,1,1,6,6,1,42.0,3,4,1,2,3,3,2,394,5,0,586,980,1,4,1,4,980,734,0,1714,0,0,2,1,3,1,3,7,6,1,4,1,1988.0,2,2,496,4,4,2,228,66,156,0,0,0,500,3,2010,8,4,196500,2694,22,3,0.16447557815948566
768,50,3,75.0,12508,1,0,3,0,4,0,11,2,2,0,0,6,7,1940,1985,1,1,12,13,1,0.0,3,4,1,2,3,2,0,660,5,0,323,983,1,0,1,4,983,767,0,1750,1,0,2,0,4,1,3,7,4,0,2,1,1989.0,2,1,423,4,4,2,245,0,156,0,0,0,1300,7,2008,8,4,160000,2733,68,3,0.13991045730732332
769,20,3,70.0,9100,1,3,3,0,4,0,5,2,2,0,2,7,5,2004,2005,3,1,12,13,1,0.0,2,4,2,2,3,3,2,24,5,0,1836,1860,1,0,1,4,1836,0,0,1836,0,0,2,0,3,1,2,8,6,1,2,1,2004.0,0,2,484,4,4,2,120,33,0,0,0,0,0,10,2006,8,4,216837,3696,2,2,0.20175824175824175
770,60,3,47.0,53504,1,1,1,0,1,1,22,2,2,0,5,8,5,2003,2003,3,1,5,15,1,603.0,0,4,2,2,3,1,0,1416,5,0,234,1650,1,0,1,4,1690,1589,0,3279,1,0,3,1,4,1,0,12,4,1,2,3,2003.0,0,3,841,4,4,2,503,36,0,0,210,0,0,6,2010,8,4,538000,4929,7,5,0.06128513755980861
771,85,3,69.0,7252,1,0,3,0,1,0,19,2,2,0,6,5,5,1982,1982,3,1,13,14,1,0.0,3,4,1,2,3,0,2,685,5,0,173,858,1,4,1,4,858,0,0,858,1,0,1,0,2,1,3,5,6,0,2,5,1983.0,2,2,576,4,4,2,120,0,0,0,0,0,0,4,2009,8,4,134900,1716,27,2,0.11831218974076117
772,20,3,67.0,8877,1,3,3,0,4,0,7,2,2,0,2,4,5,1951,1951,1,1,13,14,1,0.0,3,4,1,1,0,3,3,836,5,0,0,836,1,4,1,1,1220,0,0,1220,0,0,1,0,2,1,3,6,6,0,2,5,1951.0,2,2,396,4,4,2,0,0,0,0,0,0,0,4,2006,0,4,102000,2056,55,1,0.1374338177312155
773,80,3,94.0,7819,1,3,3,0,4,0,7,2,2,0,7,6,5,1976,1976,1,1,9,10,1,0.0,3,4,1,3,3,0,0,422,1,127,480,1029,1,4,1,4,1117,0,0,1117,1,0,1,0,3,1,3,6,6,1,4,5,1976.0,2,2,672,4,4,2,144,0,0,0,0,0,0,3,2010,8,0,107000,2146,34,2,0.14285714285714285
774,20,3,70.0,10150,1,3,3,0,4,0,12,1,2,0,2,5,5,1958,1958,1,1,13,14,1,1.0,3,4,1,3,3,3,4,456,5,0,456,912,1,0,1,0,912,0,0,912,0,0,1,0,2,1,3,5,6,0,2,1,1958.0,1,1,275,4,4,2,0,0,0,0,0,0,0,7,2007,0,4,114500,1824,49,1,0.08985221674876848
775,20,3,110.0,14226,1,3,3,0,0,0,16,2,2,0,2,8,5,2006,2006,3,1,12,13,1,375.0,2,4,2,2,3,0,5,0,5,0,1935,1935,1,2,1,4,1973,0,0,1973,0,0,2,0,3,1,2,9,6,1,2,1,2006.0,0,3,895,4,4,2,315,45,0,0,0,0,0,7,2007,6,5,395000,3908,1,2,0.1386897230423169
776,120,4,32.0,4500,1,3,3,0,2,0,11,2,2,4,2,6,5,1998,1998,3,1,12,13,1,320.0,3,4,2,0,3,3,2,866,5,0,338,1204,1,0,1,4,1204,0,0,1204,1,0,2,0,2,1,3,5,6,0,2,1,1998.0,0,2,412,4,4,2,0,247,0,0,0,0,0,6,2009,8,4,162000,2408,11,3,0.26755555555555555
777,20,3,86.0,11210,1,0,3,0,4,0,5,2,2,0,2,7,5,2005,2006,1,1,12,13,1,240.0,2,4,2,2,3,0,2,20,5,0,1594,1614,1,0,1,4,1614,0,0,1614,0,0,2,0,3,1,2,7,6,0,2,1,2005.0,1,3,865,4,4,2,144,59,0,0,0,0,0,7,2006,6,5,221500,3228,1,2,0.14397859054415701
778,20,3,100.0,13350,1,0,3,0,4,0,19,2,2,0,2,5,5,1974,1974,3,1,6,10,1,0.0,3,4,1,3,3,3,0,762,5,0,102,864,1,4,1,4,894,0,0,894,1,0,1,0,3,1,3,5,6,1,1,1,1974.0,2,2,440,4,4,2,241,0,0,0,0,0,0,6,2006,8,4,142500,1758,32,2,0.06696629213483146
779,90,2,60.0,8400,1,3,3,0,4,0,20,1,2,2,2,5,5,1977,1977,1,1,9,10,1,320.0,3,4,3,3,3,3,5,0,5,0,0,0,1,4,1,4,2020,0,0,2020,0,0,2,0,4,2,3,10,6,2,4,5,1977.0,2,2,630,4,4,2,0,0,0,0,0,0,0,10,2007,8,4,144000,2020,30,2,0.24047619047619048
780,90,3,78.0,10530,1,3,3,0,4,0,11,2,2,2,6,6,5,1977,1977,1,1,9,7,1,90.0,3,4,1,2,3,1,2,975,5,0,0,975,1,4,1,4,1004,0,0,1004,1,0,1,0,2,1,3,4,6,0,2,1,1977.0,2,2,504,4,4,2,0,0,0,0,0,0,0,5,2006,8,4,135000,1979,29,2,0.09534662867996202
781,20,3,63.0,7875,1,3,3,0,4,0,8,2,2,0,2,7,5,1995,1996,1,1,6,6,1,38.0,3,4,2,2,1,3,5,0,5,0,1237,1237,1,2,1,4,1253,0,0,1253,0,0,2,0,3,1,3,6,6,1,4,1,1995.0,0,2,402,4,4,2,220,21,0,0,0,0,0,6,2007,8,4,176000,2490,12,2,0.15911111111111112
782,60,3,65.0,7153,1,3,3,0,4,0,20,2,2,0,5,6,5,1992,1992,1,1,12,13,1,0.0,2,2,2,2,3,3,0,387,5,0,374,761,1,0,1,4,810,793,0,1603,0,0,2,1,3,1,2,7,6,0,2,1,1992.0,1,2,484,4,4,2,0,124,0,0,0,0,0,7,2006,8,4,175900,2364,14,3,0.22410177547882007
783,20,3,67.0,16285,1,1,3,0,4,0,5,2,2,0,2,7,5,2001,2002,1,1,12,13,1,0.0,2,4,2,2,3,3,5,0,5,0,1413,1413,1,0,1,4,1430,0,0,1430,0,0,2,0,3,1,2,6,6,0,2,1,2001.0,1,2,605,4,4,2,0,33,0,0,0,0,0,6,2009,8,4,187100,2843,8,2,0.08781086889775867
784,85,3,69.0,9101,1,0,3,0,0,0,11,2,2,0,6,5,6,1978,1978,1,1,9,10,1,104.0,3,2,2,2,3,0,2,1097,5,0,0,1097,1,0,1,4,1110,0,0,1110,1,0,1,0,1,1,2,4,6,1,4,1,1978.0,0,2,602,4,4,2,303,30,0,0,0,0,0,7,2009,8,4,165500,2207,31,2,0.1219646192726074
785,75,4,35.0,6300,1,3,3,0,4,0,17,2,2,0,4,6,6,1914,2001,1,1,13,15,1,0.0,3,4,1,3,3,3,5,0,5,0,742,742,1,0,1,4,742,742,0,1484,0,0,2,0,3,1,3,9,6,1,2,1,1980.0,2,0,0,4,4,2,0,291,134,0,0,0,0,6,2008,8,4,128000,2226,94,2,0.23555555555555555
786,20,3,69.0,9790,1,3,3,0,4,0,14,1,2,0,2,6,5,1967,1967,1,1,3,14,1,0.0,3,4,1,3,3,3,4,251,3,630,491,1372,1,4,1,4,1342,0,0,1342,0,0,2,0,3,1,3,7,6,1,2,1,1967.0,2,2,457,4,4,2,0,0,0,0,197,0,0,9,2009,8,4,161500,2714,42,2,0.13707865168539327
787,50,4,60.0,10800,1,3,3,0,4,0,17,0,2,0,0,5,6,1915,1950,1,1,8,8,1,0.0,3,2,2,1,3,3,3,686,5,0,0,686,1,4,1,4,966,686,0,1652,1,0,2,0,4,1,3,7,6,0,2,5,1961.0,2,1,416,4,4,2,0,0,196,0,0,0,1200,6,2010,8,4,139000,2338,95,3,0.15296296296296297
788,60,3,76.0,10142,1,0,3,0,4,0,20,2,2,0,5,7,5,2004,2004,1,1,12,13,1,0.0,2,4,2,2,3,3,2,656,5,0,300,956,1,0,1,4,956,1128,0,2084,1,0,2,1,4,1,2,8,6,0,2,3,2004.0,1,2,618,4,4,2,0,45,0,0,0,0,0,1,2010,8,4,233000,3040,6,4,0.2054821534214159
789,20,4,50.0,6000,1,3,3,0,0,0,17,2,2,0,2,4,7,1954,2000,1,1,8,8,1,0.0,3,4,1,3,3,3,5,0,5,0,901,901,1,0,1,4,901,0,0,901,0,0,1,0,2,1,3,4,6,0,2,5,1954.0,2,1,281,1,4,2,0,0,0,0,0,0,0,8,2008,8,4,107900,1802,54,1,0.15016666666666667
790,60,3,69.0,12205,1,0,2,0,4,0,4,2,2,0,5,6,8,1966,2007,1,1,6,6,1,157.0,3,4,1,3,0,1,3,568,5,0,264,832,1,2,1,4,976,1111,0,2087,0,0,2,1,5,1,2,9,6,0,2,1,1966.0,0,2,444,4,4,2,133,168,0,0,0,0,0,7,2007,8,4,187500,2919,41,3,0.17099549365014338
791,120,3,43.0,3182,1,3,3,0,4,0,0,2,2,4,2,7,5,2005,2006,1,1,12,13,1,11.0,2,4,2,2,3,3,2,16,5,0,1129,1145,1,0,1,4,1145,0,0,1145,0,0,2,0,2,1,2,5,6,1,2,1,2005.0,0,2,397,4,4,2,100,16,0,0,0,0,0,9,2009,8,4,160200,2290,4,2,0.35983658076681335
792,80,3,69.0,11333,1,0,3,0,0,0,11,2,2,0,7,6,5,1976,1976,1,1,6,6,1,0.0,3,4,2,2,3,0,0,539,5,0,490,1029,1,4,1,4,1062,0,0,1062,1,0,1,0,3,1,3,5,6,2,4,1,1976.0,1,2,539,4,4,2,120,0,0,0,0,0,0,5,2007,8,4,146800,2091,31,2,0.09370863848936734
793,60,3,92.0,9920,1,0,3,0,1,0,15,2,2,0,5,7,5,1996,1997,1,1,8,8,1,0.0,2,4,2,2,3,0,2,862,5,0,255,1117,1,0,1,4,1127,886,0,2013,1,0,2,1,3,1,3,8,6,1,4,1,1997.0,2,2,455,4,4,2,180,130,0,0,0,0,0,6,2007,8,4,269790,3130,11,4,0.20292338709677418
794,20,3,76.0,9158,1,3,3,0,4,0,21,2,2,0,2,8,5,2007,2007,1,1,5,5,2,140.0,2,4,2,2,3,0,5,0,5,0,1496,1496,1,0,1,4,1496,0,0,1496,0,0,2,0,3,1,2,7,6,0,2,1,2007.0,0,2,474,4,4,2,168,130,0,0,0,0,0,6,2007,6,5,225000,2992,0,2,0.1633544442017908
795,60,3,69.0,10832,1,0,3,0,0,0,8,2,2,0,5,7,5,1994,1996,1,1,8,8,1,0.0,2,4,2,2,3,3,5,0,5,0,712,712,1,0,1,4,1086,809,0,1895,0,0,2,1,3,1,2,7,6,1,4,1,1994.0,0,2,409,4,4,2,143,46,0,0,0,0,500,10,2008,8,4,194500,2607,14,3,0.17494460856720828
796,60,3,70.0,8400,1,3,3,0,4,0,20,2,2,0,5,6,6,1980,1981,1,1,6,6,1,130.0,3,4,1,2,3,3,5,0,5,0,650,650,1,4,1,4,888,676,0,1564,0,0,2,1,3,1,3,7,6,1,4,1,1980.0,2,2,476,4,4,2,0,50,0,0,204,0,0,4,2010,8,4,171000,2214,30,3,0.18619047619047618
797,20,3,71.0,8197,1,3,3,0,4,0,19,2,2,0,2,6,5,1977,1977,1,1,9,10,1,148.0,3,4,1,3,3,3,5,0,5,0,660,660,1,0,1,4,1285,0,0,1285,0,0,1,1,3,1,3,7,6,1,4,1,1977.0,1,2,528,4,4,2,138,0,0,0,0,0,0,4,2007,8,4,143500,1945,30,2,0.15676467000121996
798,20,3,57.0,7677,1,3,3,0,4,0,12,2,2,0,2,5,5,1953,1953,1,1,12,13,1,0.0,3,4,1,3,3,3,1,570,5,0,203,773,1,2,1,4,773,0,0,773,0,0,1,0,2,1,3,4,6,0,2,1,1953.0,2,1,240,4,4,2,0,0,0,0,0,0,0,4,2008,8,0,110000,1546,55,1,0.10069037384394947
799,60,3,104.0,13518,1,3,3,0,4,0,16,2,2,0,5,9,5,2008,2009,3,1,12,13,2,860.0,0,4,2,0,3,3,5,0,5,0,1926,1926,1,0,1,4,1966,1174,0,3140,0,0,3,1,4,1,0,11,6,2,2,3,2009.0,0,3,820,4,4,2,144,78,0,0,0,0,0,7,2009,6,5,485000,5066,1,4,0.2322828820831484
800,50,3,60.0,7200,1,3,3,0,0,0,18,1,2,0,0,5,7,1937,1950,1,1,13,14,1,252.0,3,4,0,2,3,3,0,569,5,0,162,731,1,0,1,4,981,787,0,1768,1,0,1,1,3,1,2,7,6,2,4,5,1939.0,2,1,240,4,4,2,0,0,264,0,0,0,0,6,2007,8,4,175000,2499,70,3,0.24555555555555555
801,60,3,79.0,12798,1,0,1,0,4,1,4,1,2,0,5,6,5,1997,1997,1,1,12,13,1,0.0,3,4,2,2,3,1,2,462,5,0,154,616,1,2,1,4,616,1072,0,1688,1,0,2,1,4,1,2,8,6,0,2,1,1997.0,1,2,603,4,4,2,403,114,185,0,0,0,400,5,2008,8,4,200000,2304,11,4,0.13189560868885764
